Time(s),Ch240-242,Ch245-247,Ch250-252,Ch255-257
12817,0,0.1637847,0,0.0078087
12818,0,0.1647483,0,0.0078087
12819,0,0.1662679,0,0.0078087
12820,0,0.1671174,0,0.0078087
12821,0,0.1682218,0,0.0078087
12822,0,0.1695806,0,0.0078087
12823,0,0.1706053,0,0.0078087
12824,0,0.1713193,0,0.0078087
12825,0,0.1717151,0,0.0078087
12826,0,0.1727972,0,0.0078087
12827,0,0.1732042,0,0.0078087
12828,0,0.173938,0,0.0078087
12829,0,0.1741363,0,0.0078087
12830,0,0.1750517,0,0.0078087
12831,0,0.1764912,0,0.0078087
12832,0,0.1774714,0,0.0078087
12833,0,0.1781867,0,0.0078087
12834,0,0.1793686,0,0.0078087
12835,0,0.1804301,0,0.0078087
12836,0,0.1812515,0,0.0078087
12837,0,0.1823086,0,0.0078087
12838,0,0.1832134,0,0.0078087
12839,0,0.1839559,0,0.0078087
12840,0,0.1839559,0,0.0078087
12841,0,0.1849633,0,0.0078087
12842,0,0.1856624,0,0.0078087
12843,0,0.1869827,0,0.0078087
12844,0,0.1878473,0,0.0078087
12845,0,0.1887746,0,0.0078087
12846,0,0.1899585,0,0.0078087
12847,0,0.1909879,0,0.0078087
12848,0,0.1918284,0,0.0078087
12849,0,0.1930765,0,0.0078087
12850,0,0.1939661,0,0.0078087
12851,0,0.1946675,0,0.0078087
12852,0,0.1958497,0,0.0078087
12853,0,0.1971665,0,0.0078087
12854,0,0.1983401,0,0.0078087
12855,0,0.1991031,0,0.0078087
12856,0,0.1999906,0,0.0078087
12857,0,0.2005391,0,0.0078087
12858,0,0.2006619,0,0.0078087
12859,0,0.201653,0,0.0078087
12860,0,0.2025154,0,0.0078087
12861,0,0.2034045,0,0.0078087
12862,0,0.2034045,0,0.0078087
12863,0,0.2044487,0,0.0078087
12864,0,0.2059059,0,0.0078087
12865,0,0.2065871,0,0.0078087
12866,0,0.2073899,0,0.0078087
12867,0,0.208451,0,0.0078087
12868,0,0.2093819,0,0.0078087
12869,0,0.2103326,0,0.0078087
12870,0,0.2116836,0,0.0078087
12871,0,0.2127555,0,0.0078087
12872,0,0.2141959,0,0.0078087
12873,0,0.21503,0,0.0078087
12874,0,0.2161333,0,0.0078087
12875,0,0.217219,0,0.0086107
12876,0,0.2175828,0,0.0086107
12877,0,0.2186168,0,0.0086107
12878,0,0.2202287,0,0.0086107
12879,0,0.220916,0,0.0088636
12880,0,0.2219641,0,0.0088636
12881,0,0.223012,0,0.0088636
12882,0,0.2244626,0,0.0088636
12883,0,0.2255248,0,0.0088636
12884,0,0.2264773,0,0.0088636
12885,0,0.2273286,0,0.0088636
12886,0,0.227719,0,0.0088636
12887,0,0.2292543,0,0.0088636
12888,0,0.2304282,0,0.0088636
12889,0,0.2318954,0,0.0088636
12890,0,0.2329136,0,0.0088636
12891,0,0.2342453,0,0.0088636
12892,0,0.2342453,0,0.0088636
12893,0,0.2342453,0,0.0088636
12894,0,0.2349186,0,0.0088636
12895,0,0.2359578,0,0.0088636
12896,0,0.2369285,0,0.0088636
12897,0,0.2379161,0,0.0088636
12898,0,0.2392746,0,0.0088636
12899,0,0.2414513,0,0.0088636
12900,0,0.2429747,0,0.0088636
12901,0,0.2453734,0,0.0088636
12902,0,0.2459044,0,0.0088636
12903,0,0.2481233,0,0.0088636
12904,0,0.2494777,0,0.0088636
12905,0,0.2508413,0,0.0088636
12906,0,0.2524129,0,0.0088636
12907,0,0.2537965,0,0.0088636
12908,0,0.2549989,0,0.0088636
12909,0,0.2558079,0,0.0088636
12910,0,0.2570188,0,0.0088636
12911,0,0.259554,0,0.0088636
12912,0,0.2608493,0,0.0088636
12913,0,0.2622473,0,0.0088636
12914,0,0.2632828,0,0.0088636
12915,0,0.2646088,0,0.0088636
12916,0,0.2674741,0,0.0088636
12917,0,0.2690259,0,0.0088636
12918,0,0.2713553,0,0.0088636
12919,0,0.2735093,0,0.0088636
12920,0,0.27514,0,0.0088636
12921,0,0.2770375,0,0.0088636
12922,0,0.2786896,0,0.0088636
12923,0,0.2794327,0,0.0088636
12924,0,0.280608,0,0.0088636
12925,0,0.28229,0,0.0088636
12926,0,0.2835503,0,0.0088636
12927,0,0.2851828,0,0.0088636
12928,0,0.2868636,0,0.0088636
12929,0,0.2882266,0,0.0088636
12930,0,0.2905387,0,0.0088636
12931,0,0.291908,0,0.0088636
12932,0,0.2941618,0,0.0088636
12933,0,0.2955403,0,0.0088636
12934,0,0.2969685,0,0.0088636
12935,0,0.2997377,0,0.0088636
12936,0,0.3010452,0,0.0088636
12937,0,0.3030827,0,0.0088636
12938,0,0.3055449,0,0.0088636
12939,0,0.3074222,0,0.0088636
12940,0,0.3091877,0,0.0088636
12941,0,0.3110023,0,0.0088636
12942,0,0.3118652,0,0.0088636
12943,0,0.3133121,0,0.0088636
12944,0,0.3149877,0,0.0088636
12945,0,0.317225,0,0.0088636
12946,0,0.3184371,0,0.0088636
12947,0,0.3203229,0,0.0088636
12948,0,0.321578,0,0.0088636
12949,0,0.3233219,0,0.0088636
12950,0,0.3252068,0,0.0088636
12951,0,0.3278117,0,0.0088636
12952,0,0.3298694,0,0.0088636
12953,0,0.3313047,0,0.0088636
12954,0,0.3313047,0,0.0088636
12955,0,0.3330523,0,0.0088636
12956,0,0.3339506,0,0.0088636
12957,0,0.3352847,0,0.0088636
12958,0,0.3354922,0,0.0088636
12959,0,0.3370299,0,0.0088636
12960,0,0.3389046,0,0.0088636
12961,0,0.3404031,0,0.0088636
12962,0,0.3429385,0,0.0088636
12963,0,0.3435747,0,0.0088636
12964,0,0.3465791,0,0.0088636
12965,0,0.347922,0,0.0088636
12966,0,0.3497175,0,0.0088636
12967,0,0.3517012,0,0.0088636
12968,0,0.3534736,0,0.0088636
12969,0,0.3550428,0,0.0088636
12970,0,0.3567868,0,0.0088636
12971,0,0.3591019,0,0.0088636
12972,0,0.3603622,0,0.0088636
12973,0,0.3603622,0,0.0088636
12974,0,0.3618872,0,0.0088636
12975,0,0.363493,0,0.0088636
12976,0,0.363493,0,0.0088636
12977,0,0.3643881,0,0.0088636
12978,0,0.3662651,0,0.0088636
12979,0,0.3689518,0,0.0088636
12980,0,0.3714854,0,0.0088636
12981,0,0.3755626,0,0.0088636
12982,0,0.3780462,0,0.0088636
12983,0,0.3791028,0,0.0088636
12984,0,0.3801805,0,0.0088636
12985,0,0.3821561,0,0.0088636
12986,0,0.3837172,0,0.0088636
12987,0,0.3863718,0,0.0088636
12988,0,0.3878978,0,0.0088636
12989,0,0.3884335,0,0.0088636
12990,0,0.3896937,0,0.0088636
12991,0,0.3900633,0,0.0088636
12992,0,0.3933313,0,0.0088636
12993,0,0.3947018,0,0.0088636
12994,0,0.396658,0,0.0088636
12995,0,0.3981229,0,0.0088636
12996,0,0.3997643,0,0.0088636
12997,0,0.4021818,0,0.0088636
12998,0,0.4048026,0,0.0088636
12999,0,0.4066797,0,0.0088636
13000,0,0.4084282,0,0.0088636
13001,0,0.4102869,0,0.0088636
13002,0,0.4120065,0,0.0088636
13003,0,0.4120689,0,0.0098809
13004,0,0.4136458,0,0.0098809
13005,0,0.4153033,0,0.0098809
13006,0,0.4169158,0,0.0098809
13007,0,0.4185177,0,0.0098809
13008,0,0.4206262,0,0.0098809
13009,0,0.4226185,0,0.0098809
13010,0,0.424125,0,0.0098809
13011,0,0.4248247,0,0.0098809
13012,0,0.4258504,0,0.0098809
13013,0,0.4279001,0,0.0098809
13014,0,0.4296652,0,0.0098809
13015,0,0.431265,0,0.0098809
13016,0,0.4331891,0,0.0098809
13017,0,0.4343807,0,0.0098809
13018,0,0.4350664,0,0.0098809
13019,0.0001281,0.4371933,0,0.0098809
13020,0.0002139,0.4386155,0,0.0098809
13021,0.0002139,0.4386155,0,0.0098809
13022,0.0002139,0.4386155,0,0.0098809
13023,0.0002139,0.4391196,0,0.0098809
13024,0.0002139,0.4401581,0,0.0098809
13025,0.0002139,0.4416348,0,0.0098809
13026,0.0002139,0.4422988,0,0.0098809
13027,0.0002139,0.4433092,0,0.0098809
13028,0.0002139,0.4447366,0,0.0098809
13029,0.0002139,0.4463949,0,0.0098809
13030,0.0002139,0.446951,0,0.0098809
13031,0.0002139,0.4485831,0,0.0098809
13032,0.0002139,0.4503252,0,0.0098809
13033,0.0002139,0.4514647,0,0.0098809
13034,0.0002139,0.4526107,0,0.0098809
13035,0.0003075,0.4544512,0,0.0098809
13036,0.0003075,0.4558478,0,0.0098809
13037,0.0003075,0.4561288,0,0.0098809
13038,0.0003075,0.4568809,0,0.0098809
13039,0.0003673,0.4585958,0,0.0098809
13040,0.0003673,0.4599395,0,0.0098809
13041,0.0004198,0.4616964,0,0.0098809
13042,0.0004198,0.4616964,0,0.0098809
13043,0.0004198,0.4634919,0,0.0098809
13044,0.0004198,0.4642485,0,0.0098809
13045,0.0004198,0.464325,0,0.0098809
13046,0.0004198,0.4648706,0,0.0098809
13047,0.0004198,0.4660877,0,0.0098809
13048,0.000643,0.4680351,0,0.0098809
13049,0.0007374,0.4704445,0,0.0098809
13050,0.0007374,0.4711701,0,0.0098809
13051,0.0007374,0.472438,0,0.0098809
13052,0.0018554,0.4760196,0,0.0098809
13053,0.0018554,0.4768447,0,0.0098809
13054,0.0018554,0.477635,0,0.0098809
13055,0.0018554,0.477635,0,0.0098809
13056,0.0018554,0.4786154,0,0.0098809
13057,0.0018554,0.4793301,0,0.0101293
13058,0.0022598,0.4807709,0,0.0104325
13059,0.0022598,0.4821808,0,0.0104325
13060,0.0022598,0.4838177,0,0.0104325
13061,0.0022598,0.4853149,0,0.0104325
13062,0.0022598,0.487108,0,0.0104325
13063,0.0023067,0.4888446,0,0.0104325
13064,0.0023067,0.4895742,0,0.0104325
13065,0.0023067,0.4895742,0,0.0104325
13066,0.0024014,0.4908823,0,0.0104325
13067,0.0024773,0.4919283,0,0.0104325
13068,0.0026736,0.4930939,0,0.0104325
13069,0.0027725,0.4942241,0,0.0104325
13070,0.0033433,0.4959134,0,0.0104325
13071,0.0036224,0.4973501,0,0.0104325
13072,0.0036224,0.4978342,0,0.0104325
13073,0.0036224,0.499983,0,0.0104325
13074,0.0040193,0.5021279,0,0.0104325
13075,0.0040193,0.5032263,0,0.0104325
13076,0.0040193,0.504528,0,0.0108129
13077,0.0040193,0.5045501,0,0.0124898
13078,0.0040193,0.5050915,0,0.0124898
13079,0.0046037,0.5064704,0,0.0124898
13080,0.0046037,0.5080108,0,0.0124898
13081,0.0046037,0.5080432,0,0.0124898
13082,0.0046037,0.5080432,0,0.0124898
13083,0.0052899,0.5090651,0,0.0124898
13084,0.0055617,0.510189,0,0.0124898
13085,0.0056507,0.5109988,0,0.0124898
13086,0.0060842,0.5120446,0,0.0124898
13087,0.0060842,0.5130131,0,0.0124898
13088,0.0064284,0.5141394,0,0.0124898
13089,0.0064284,0.515008,0,0.0124898
13090,0.0064284,0.5158347,0,0.0124898
13091,0.0064284,0.5170756,0,0.0124898
13092,0.0064284,0.5177682,0,0.0124898
13093,0.006594,0.5194398,0,0.0124898
13094,0.006594,0.519845,0,0.0124898
13095,0.006594,0.5210768,0,0.0124898
13096,0.006594,0.5221446,0,0.0124898
13097,0.006594,0.5236813,0,0.0124898
13098,0.006594,0.5244717,0,0.0124898
13099,0.0066204,0.5260765,0,0.0124898
13100,0.0066204,0.5260765,0,0.0124898
13101,0.0066204,0.5269539,0,0.0124898
13102,0.0066204,0.5278398,0,0.0124898
13103,0.0066204,0.5282285,0,0.0124898
13104,0.0071602,0.5299721,0,0.0124898
13105,0.0076685,0.531177,0,0.0124898
13106,0.0076685,0.5327284,0,0.0124898
13107,0.0077165,0.5337011,0,0.0124898
13108,0.0077165,0.5337011,0,0.0124898
13109,0.0077165,0.5347041,0,0.0130866
13110,0.0077371,0.5364477,0,0.0130866
13111,0.007756,0.5372937,0,0.0130866
13112,0.007756,0.5372937,0,0.0130866
13113,0.007756,0.5379321,0,0.0130866
13114,0.007756,0.5389161,0,0.0130866
13115,0.007756,0.5389161,0,0.0130866
13116,0.0079543,0.5402989,0,0.0130866
13117,0.0082623,0.5409441,0,0.0130866
13118,0.0082623,0.5423237,0,0.0130866
13119,0.0082623,0.5437923,0,0.0130866
13120,0.0082623,0.5451082,0,0.0132869
13121,0.0082623,0.5459361,0,0.0132869
13122,0.0082623,0.5459361,0,0.0132869
13123,0.0082623,0.5471256,0,0.0132869
13124,0.0082623,0.5476347,0,0.0132869
13125,0.0082623,0.5489305,0,0.0132869
13126,0.0082623,0.549133,0,0.0132869
13127,0.0082623,0.5502433,0,0.0132869
13128,0.0082623,0.5514749,0,0.0132869
13129,0.0082623,0.5525093,0,0.0132869
13130,0.0082623,0.5538391,0,0.0132869
13131,0.0082623,0.5546486,0,0.0132869
13132,0.0082623,0.5548083,0,0.0132869
13133,0.0082623,0.5556561,0,0.0132869
13134,0.0082623,0.5565363,0,0.0132869
13135,0.0082623,0.5578189,0,0.0132869
13136,0.0082623,0.5594877,0,0.0132869
13137,0.0082623,0.5605726,0,0.0132869
13138,0.0082623,0.5605726,0,0.0132869
13139,0.0082623,0.5613688,0,0.0132869
13140,0.0082623,0.561702,0,0.0132869
13141,0.0082623,0.5627859,0,0.0132869
13142,0.0082623,0.5634889,0,0.0132869
13143,0.0082623,0.564247,0,0.0132869
13144,0.0082623,0.5650286,0,0.0132869
13145,0.0082623,0.5652894,0,0.0132869
13146,0.0082623,0.5656221,0,0.0132869
13147,0.0082623,0.5663538,0,0.0132869
13148,0.0082623,0.5674867,0,0.0132869
13149,0.0082623,0.5677784,0,0.0132869
13150,0.0082623,0.5694472,0,0.0132869
13151,0.0082623,0.5705444,0,0.0132869
13152,0.0082623,0.5714607,0,0.0132869
13153,0.0082623,0.5724637,0,0.0132869
13154,0.0082623,0.5733608,0,0.0132869
13155,0.0082623,0.5733608,0,0.0132869
13156,0.0082623,0.5741333,0,0.0132869
13157,0.0082623,0.5745651,0,0.0132869
13158,0.0082623,0.5746447,0,0.0132869
13159,0.0082623,0.574666,0,0.0132869
13160,0.0082623,0.5753832,0,0.0132869
13161,0.0082623,0.577697,0,0.0132869
13162,0.0082623,0.5789309,0,0.0132869
13163,0.0082623,0.5795211,0,0.0132869
13164,0.0082623,0.5801912,0,0.0132869
13165,0.0082623,0.5814895,0,0.0132869
13166,0.0082623,0.5823779,0,0.0132869
13167,0.0082623,0.5829635,0,0.0132869
13168,0.0082623,0.5838382,0,0.0132869
13169,0.0082623,0.5839126,0,0.0132869
13170,0.0082623,0.5853196,0,0.0132869
13171,0.0082623,0.5853196,0,0.0132869
13172,0.0082623,0.5868644,0,0.0132869
13173,0.0082623,0.5882567,0,0.0132869
13174,0.0082623,0.5891869,0,0.0132869
13175,0.0082623,0.5909432,0,0.0132869
13176,0.0082623,0.5921472,0,0.0132869
13177,0.0082623,0.5931505,0,0.0132869
13178,0.0082623,0.5940446,0,0.0132869
13179,0.0082623,0.5956181,0,0.0132869
13180,0.0082623,0.596882,0,0.0132869
13181,0.0082623,0.5979994,0,0.0132869
13182,0.0082623,0.5995083,0,0.0132869
13183,0.0082623,0.6015483,0,0.0132869
13184,0.0082623,0.6021278,0,0.0132869
13185,0.0082623,0.6030879,0,0.0132869
13186,0.0082623,0.6041247,0,0.0132869
13187,0.0082623,0.6043659,0,0.0132869
13188,0.0083342,0.6061483,0,0.0132869
13189,0.0083342,0.6061483,0,0.0132869
13190,0.0083342,0.6080003,0,0.0132869
13191,0.0083342,0.608965,0,0.0132869
13192,0.0083342,0.6093693,0,0.0132869
13193,0.0083342,0.6111217,0,0.0132869
13194,0.0083342,0.6129978,0,0.0132869
13195,0.0083342,0.6147857,0,0.0132869
13196,0.0083342,0.6155133,0,0.0132869
13197,0.0083342,0.616329,0,0.0132869
13198,0.0083342,0.6177698,0,0.0132869
13199,0.0083342,0.6192692,0,0.0132869
13200,0.0083342,0.6202292,0,0.0132869
13201,0.0083342,0.6222715,0,0.0132869
13202,0.0083342,0.6243318,0,0.0138215
13203,0.0083342,0.6264664,0,0.0138215
13204,0.0083342,0.628839,0,0.0138215
13205,0.0083342,0.6302493,0,0.0138215
13206,0.0083342,0.6315686,0,0.0138215
13207,0.0083342,0.6345533,0,0.0138215
13208,0.0083342,0.6358307,0,0.0138215
13209,0.0083342,0.6365511,0,0.0141106
13210,0.0083342,0.6376836,0,0.0141106
13211,0.0083342,0.6394613,0,0.0141106
13212,0.0083342,0.6418234,0,0.0141106
13213,0.0083342,0.6423869,0,0.0141106
13214,0.0083342,0.6441816,0,0.0155361
13215,0.0083342,0.646386,0,0.0164097
13216,0.0083342,0.6469619,0,0.0164097
13217,0.0083342,0.6482262,0,0.0185296
13218,0.0083342,0.6505324,0,0.0209614
13219,0.0083342,0.6513838,0,0.0234698
13220,0.0083342,0.6530959,0,0.0234698
13221,0.0083342,0.6546547,0,0.0234698
13222,0.0083342,0.656784,0,0.0237989
13223,0.0083342,0.6576738,0,0.0237989
13224,0.0083342,0.6583326,0,0.0237989
13225,0.0083342,0.659074,0,0.0237989
13226,0.0083342,0.6607432,0,0.0248956
13227,0.0083342,0.6613519,0,0.0248956
13228,0.0083342,0.6625906,0,0.0248956
13229,0.0083342,0.663702,0,0.0248956
13230,0.0083342,0.665743,0,0.0248956
13231,0.0083342,0.6670363,0,0.0248956
13232,0.0083342,0.6686094,0,0.0248956
13233,0.0083342,0.6703873,0,0.0248956
13234,0.0083342,0.6719778,0,0.0248956
13235,0.0083342,0.6733853,0,0.0248956
13236,0.0083342,0.6743864,0,0.0250226
13237,0.0083342,0.6752631,0,0.0250226
13238,0.0083342,0.6767704,0,0.0250226
13239,0.0083342,0.6775024,0,0.0250226
13240,0.0083342,0.6782402,0,0.0250226
13241,0.0083342,0.6791771,0,0.0250226
13242,0.0083342,0.6806501,0,0.0250226
13243,0.0083342,0.6818809,0,0.0266701
13244,0.0083342,0.6842791,0,0.0266701
13245,0.0083342,0.6859856,0,0.0275651
13246,0.0083342,0.6880637,0,0.0275651
13247,0.0083342,0.6901683,0,0.0275651
13248,0.0083342,0.6914861,0,0.0275651
13249,0.0083342,0.6937965,0,0.0280291
13250,0.0083342,0.6949535,0,0.0280291
13251,0.0083342,0.6957055,0,0.0280291
13252,0.0083342,0.6972115,0,0.0280291
13253,0.0083342,0.6991365,0,0.0280291
13254,0.0083342,0.6999155,0,0.0280291
13255,0.0083342,0.7008806,0,0.0287039
13256,0.0083342,0.7025493,0,0.0287039
13257,0.0083342,0.7047348,0,0.0287343
13258,0.0083342,0.7059918,0,0.0308624
13259,0.0083342,0.7081584,0,0.0308624
13260,0.0083342,0.7104106,0,0.0308624
13261,0.0083342,0.7129702,0,0.0308624
13262,0.0083342,0.7137743,0,0.0308624
13263,0.0083342,0.7159829,0,0.0308624
13264,0.0083342,0.7183045,0,0.0308624
13265,0.0083342,0.7200485,0,0.0308624
13266,0.0083342,0.7229648,0,0.0308624
13267,0.0083342,0.724914,0,0.0308624
13268,0.0083342,0.7251075,0,0.0308624
13269,0.0083342,0.7260292,0,0.0308624
13270,0.0083342,0.7269648,0,0.0308624
13271,0.0083342,0.7283386,0,0.0308624
13272,0.0083342,0.7298734,0,0.0308624
13273,0.0083342,0.7312442,0,0.0308624
13274,0.0083342,0.7337218,0,0.0308624
13275,0.0083342,0.7363935,0,0.0308624
13276,0.0083342,0.7382649,0,0.0308624
13277,0.0083342,0.7393288,0,0.0308624
13278,0.0083342,0.7403096,0,0.0308624
13279,0.0083342,0.7428639,0,0.0308624
13280,0.0083342,0.74378,0,0.0312603
13281,0.0083342,0.7455423,0,0.031815
13282,0.0083342,0.747371,0,0.031815
13283,0.0083342,0.7483268,0,0.031815
13284,0.0083342,0.7504494,0,0.031815
13285,0.0083342,0.7513333,0,0.031815
13286,0.0083342,0.7524911,0,0.031815
13287,0.0083342,0.7536145,0,0.031815
13288,0.0083342,0.7554544,0,0.031815
13289,0.0083342,0.7568873,0,0.031815
13290,0.0083342,0.7591147,0,0.031815
13291,0.0083342,0.7612198,0,0.031815
13292,0.0083342,0.7639537,0,0.031815
13293,0.0083342,0.7648785,0,0.031815
13294,0.0083342,0.7655428,0,0.031815
13295,0.0083342,0.7667175,0,0.031815
13296,0.0083342,0.7680084,0,0.031815
13297,0.0083342,0.7689217,0,0.031815
13298,0.0083342,0.7707338,0,0.031815
13299,0.0083342,0.7707338,0,0.0323766
13300,0.0083342,0.7713215,0,0.0323766
13301,0.0083342,0.7730837,0,0.0323766
13302,0.0083342,0.7750307,0,0.0323766
13303,0.0083342,0.775893,0,0.0323766
13304,0.0083342,0.7772781,0,0.0323766
13305,0.0083342,0.7784246,0,0.0332241
13306,0.0083342,0.7794371,0,0.0332241
13307,0.0083342,0.7819318,0,0.0332241
13308,0.0083342,0.7830474,0,0.0332241
13309,0.0083342,0.7845693,0,0.0332241
13310,0.0083342,0.7859144,0,0.0332241
13311,0.0083342,0.7869941,0,0.0332241
13312,0.0083342,0.7887021,0,0.0332241
13313,0.0083342,0.7915737,0,0.0332241
13314,0.0083342,0.7925426,0,0.0332241
13315,0.0083342,0.7936521,0,0.0332241
13316,0.0083342,0.7951001,0,0.0332241
13317,0.0083342,0.7968115,0,0.0332241
13318,0.0083342,0.7980578,0,0.0332241
13319,0.0083342,0.7993276,0,0.0332241
13320,0.0083342,0.802335,0,0.0332241
13321,0.0083342,0.803293,0,0.0332241
13322,0.0083342,0.8042286,0,0.0332241
13323,0.0083342,0.8055837,0,0.0332241
13324,0.0083342,0.8067071,0,0.0332241
13325,0.0083342,0.8074276,0,0.0332241
13326,0.0083342,0.8106228,0,0.0332241
13327,0.0083342,0.8147088,0,0.0332241
13328,0.0083342,0.8169131,0,0.0332241
13329,0.0083342,0.817819,0,0.0332241
13330,0.0083342,0.8190153,0,0.0332241
13331,0.0083342,0.8208741,0,0.0332241
13332,0.0083342,0.8223196,0,0.0332241
13333,0.0083342,0.8233236,0,0.0332241
13334,0.0083342,0.8242088,0,0.0332241
13335,0.0083342,0.8257687,0,0.0332241
13336,0.0083342,0.8270347,0,0.0332241
13337,0.0083342,0.8284491,0,0.0332241
13338,0.0083342,0.829099,0,0.0332241
13339,0.0083342,0.8302468,0,0.0332241
13340,0.0083342,0.8310533,0,0.0332241
13341,0.0083342,0.8325046,0,0.0332241
13342,0.0083342,0.8339122,0,0.0332241
13343,0.0083342,0.8354784,0,0.0332241
13344,0.0083342,0.8366732,0,0.0332241
13345,0.0083342,0.8384981,0,0.0332241
13346,0.0083342,0.8398194,0,0.0332241
13347,0.0083342,0.8418303,0,0.0332241
13348,0.0083342,0.8434433,0,0.0332241
13349,0.0083342,0.8445248,0,0.0332241
13350,0.0083342,0.845297,0,0.0332241
13351,0.0083342,0.8469933,0,0.0332241
13352,0.0083342,0.8478517,0,0.0332241
13353,0.0083342,0.8508522,0,0.0332241
13354,0.0083342,0.8522641,0,0.0332241
13355,0.0083342,0.8534313,0,0.0332241
13356,0.0083342,0.8546264,0,0.0332241
13357,0.0083342,0.8557063,0,0.0332241
13358,0.0083342,0.8564731,0,0.0332241
13359,0.0083342,0.8580043,0,0.0332241
13360,0.0083342,0.86064,0,0.0332241
13361,0.0083342,0.8621026,0,0.0332241
13362,0.0083342,0.862909,0,0.0332241
13363,0.0083342,0.8650726,0,0.0332241
13364,0.0083342,0.8662153,0,0.0332241
13365,0.0083342,0.8678531,0,0.0332241
13366,0.0083342,0.8695667,0,0.0332241
13367,0.0083342,0.8708119,0,0.0332241
13368,0.0083342,0.8716969,0,0.0332241
13369,0.0083342,0.8739932,0,0.0332241
13370,0.0083342,0.8758891,0,0.0332241
13371,0.0083342,0.8781058,0,0.0332241
13372,0.0083342,0.8799398,0,0.0332241
13373,0.0083342,0.8809706,0,0.0332241
13374,0.0083342,0.8821921,0,0.0332241
13375,0.0083342,0.8834245,0,0.0332241
13376,0.0083342,0.8841882,0,0.0332241
13377,0.0083342,0.8853341,0,0.0332241
13378,0.0083342,0.8864846,0,0.0332241
13379,0.0083342,0.8888127,0,0.0332241
13380,0.0083342,0.8903036,0,0.0332241
13381,0.0083342,0.8924273,0,0.0332241
13382,0.0083342,0.8940266,0,0.0332241
13383,0.0083342,0.8953721,0,0.0332241
13384,0.0083342,0.8964227,0,0.0332241
13385,0.0083342,0.897906,0,0.0332241
13386,0.0083342,0.8992399,0,0.0332241
13387,0.0083342,0.901472,0,0.0332241
13388,0.0083342,0.9028999,0,0.0332241
13389,0.0083342,0.9044996,0,0.0332241
13390,0.0083342,0.905965,0,0.0332241
13391,0.0083342,0.9065143,0,0.0332241
13392,0.0083342,0.9081639,0,0.0332241
13393,0.0083342,0.9093204,0,0.0332241
13394,0.0083342,0.9116358,0,0.0332241
13395,0.0083342,0.9138634,0,0.0332241
13396,0.0083342,0.9162534,0,0.0332241
13397,0.0083342,0.9170808,0,0.0332241
13398,0.0083342,0.9195262,0,0.0332241
13399,0.0083342,0.9212409,0,0.0332241
13400,0.0083342,0.9235459,0,0.0332241
13401,0.0083342,0.9260559,0,0.0332241
13402,0.0083342,0.9272982,0,0.0332241
13403,0.0083342,0.9296106,0,0.0332241
13404,0.0083342,0.9312505,0,0.0332241
13405,0.0083342,0.9326311,0,0.0332241
13406,0.0083342,0.9344922,0,0.0332241
13407,0.0083342,0.9366888,0,0.0332241
13408,0.0083342,0.9372279,0,0.0332241
13409,0.0083342,0.9385767,0,0.0332241
13410,0.0083342,0.9396739,0,0.0332241
13411,0.0083342,0.9411442,0,0.0332241
13412,0.0083342,0.9428944,0,0.0333074
13413,0.0083342,0.9449142,0,0.0333074
13414,0.0083342,0.9457072,0,0.0333074
13415,0.0083342,0.9484005,0,0.0333074
13416,0.0083342,0.950287,0,0.0333074
13417,0.0083342,0.951881,0,0.0333074
13418,0.0083342,0.9539417,0,0.0333074
13419,0.0083342,0.9557741,0,0.0333074
13420,0.0083342,0.956461,0,0.0333074
13421,0.0083342,0.9586326,0,0.0333074
13422,0.0083342,0.9603999,0,0.0333074
13423,0.0083342,0.9627886,0,0.0333074
13424,0.0083342,0.9627886,0,0.0334551
13425,0.0083342,0.9652224,0,0.0334551
13426,0.0083342,0.9658971,0,0.0334551
13427,0.0083342,0.9675569,0,0.0337759
13428,0.0083342,0.969365,0,0.0337759
13429,0.0083342,0.9712041,0,0.0337759
13430,0.0083342,0.9725155,0,0.0337759
13431,0.0083342,0.9733699,0,0.0337759
13432,0.0083342,0.9755805,0,0.0337759
13433,0.0083342,0.97648,0,0.0337759
13434,0.0083342,0.9772435,0,0.0337759
13435,0.0083342,0.9782173,0,0.0337759
13436,0.0083342,0.9788224,0,0.0340275
13437,0.0083342,0.9807488,0,0.0340275
13438,0.0083342,0.982005,0,0.0340275
13439,0.0083342,0.982839,0,0.0340275
13440,0.0083342,0.9843438,0,0.0344807
13441,0.0083342,0.9859299,0,0.0344807
13442,0.0083342,0.9871972,0,0.0344807
13443,0.0083342,0.988077,0,0.0344807
13444,0.0083342,0.9892512,0,0.0344807
13445,0.0083342,0.9903342,0,0.0344807
13446,0.0083342,0.9915235,0,0.0344807
13447,0.0083342,0.9918606,0,0.0344807
13448,0.0083342,0.9931713,0,0.0344807
13449,0.0083342,0.9943049,0,0.0344807
13450,0.0083342,0.995402,0,0.0344807
13451,0.0083342,0.9965665,0,0.0344807
13452,0.0083342,0.9972164,0,0.0344807
13453,0.0083342,0.9989648,0,0.0344807
13454,0.0083342,0.9994583,0,0.0344807
13455,0.0083342,1.000368,0,0.0344807
13456,0.0083342,1.001243,0,0.0344807
13457,0.0083342,1.0024454,0,0.0344807
13458,0.0083342,1.0034836,0,0.0344807
13459,0.0083342,1.0052289,0,0.0344807
13460,0.0083342,1.0067334,0,0.0344807
13461,0.0083342,1.0082687,0,0.0344807
13462,0.0083342,1.0088316,0,0.0344807
