PWP,H3,,MS,H3,,VWC,H3
30:23.0,0.41451,,,,,,
30:24.0,0.41389,,,,,,
30:25.0,0.41427,,,,,,
30:26.0,0.41509,,,,,,
30:27.0,0.41522,,,,,,
30:28.0,0.41547,,,,,,
30:29.0,0.41586,,,,,,
30:30.0,0.41572,,,,,,
30:31.0,0.41572,,,,,,
30:32.0,0.41661,,,,,,
30:33.0,0.41656,,,,,,
30:34.0,0.41648,,,,,,
30:35.0,0.41664,,,,,,
30:36.0,0.41714,,,,,,
30:37.0,0.41703,,,,,,
30:38.0,0.41711,,,,,,
30:39.0,0.41741,,,,,,
30:40.0,0.41694,,,,,,
30:41.0,0.41725,,,,,,
30:42.0,0.41732,,,,,,
30:43.0,0.41756,,,,,,
30:44.0,0.41743,,,,,,
30:45.0,0.4182,,,,,,
30:46.0,0.41898,,,,,,
30:47.0,0.41829,,,,,,
30:48.0,0.41835,,,,,,
30:49.0,0.41807,,,,,,
30:50.0,0.41786,,,,,,
30:51.0,0.4182,,,,,,
30:52.0,0.41757,,,,,,
30:53.0,0.41743,,,,,,
30:54.0,0.4169,,,,,,
30:55.0,0.41706,,,,,,
30:56.0,0.41727,,,,,,
30:57.0,0.41707,,,,,,
30:58.0,0.41732,,,,,,
30:59.0,0.4175,,,,,,
31:00.0,0.41732,,,,,,
31:01.0,0.41746,,,,,,
31:02.0,0.41689,,,,,,
31:03.0,0.41747,,,,,,
31:04.0,0.41752,,,,,,
31:05.0,0.41696,,,,,,
31:06.0,0.41658,,,,,,
31:07.0,0.41685,,,,,,
31:08.0,0.41799,,,,,,
31:09.0,0.41808,,,,,,
31:10.0,0.41729,,,,,,
31:11.0,0.41791,,,,,,
31:12.0,0.41782,,,,,,
31:13.0,0.4183,,,,,,
31:14.0,0.41884,,,,,,
31:15.0,0.41832,,,,,,
31:16.0,0.41645,,,,,,
31:17.0,0.41496,,,,,,
31:18.0,0.41629,,,,,,
31:19.0,0.41619,,,,,,
31:20.0,0.41674,,,,,,
31:21.0,0.41542,,,,,,
31:22.0,0.41671,,,,,,
31:23.0,0.41864,,,,,,
31:24.0,0.41914,,,,,,
31:25.0,0.41747,,,,,,
31:26.0,0.41711,,,,,,
31:27.0,0.4193,,,,,,
31:28.0,0.42066,,,,,,
31:29.0,0.41861,,,,,,
31:30.0,0.41834,,,,,,
31:31.0,0.41843,,,,,,
31:32.0,0.41849,,,,,,
31:33.0,0.41924,,,,,,
31:34.0,0.41984,,,,,,
31:35.0,0.4208,,,,,,
31:36.0,0.42128,,,,,,
31:37.0,0.42163,,,,,,
31:38.0,0.42159,,,,,,
31:39.0,0.42169,,,,,,
31:40.0,0.42153,,,,,,
31:41.0,0.42174,,,,,,
31:42.0,0.42237,,,,,,
31:43.0,0.42246,,,,,,
31:44.0,0.42278,,,,,,
31:45.0,0.42321,,,,,,
31:46.0,0.42346,,,,,,
31:47.0,0.42346,,,,,,
31:48.0,0.42337,,,,,,
31:49.0,0.42316,,,,,,
31:50.0,0.42346,,,,,,
31:51.0,0.42342,,,,,,
31:52.0,0.42253,,,,,,
31:53.0,0.42205,,,,,,
31:54.0,0.42161,,,,,,
31:55.0,0.42222,,,,,,
31:56.0,0.42266,,,,,,
31:57.0,0.42284,,,,,,
31:58.0,0.42283,,,,,,
31:59.0,0.4227,,,,,,
32:00.0,0.42285,,,,,,
32:01.0,0.42275,,,,,,
32:02.0,0.42285,,,,,,
32:03.0,0.42318,,,,,,
32:04.0,0.4227,,,,,,
32:05.0,0.42153,,,,,,
32:06.0,0.42065,,,,,,
32:07.0,0.42085,,,,,,
32:08.0,0.42214,,,,,,
32:09.0,0.42272,,,,,,
32:10.0,0.4236,,,,,,
32:11.0,0.42399,,,,,,
32:12.0,0.42475,,,,,,
32:13.0,0.42467,,,,,,
32:14.0,0.42469,,,,,,
32:15.0,0.42477,,,,,,
32:16.0,0.42502,,,,,,
32:17.0,0.42515,,,,,,
32:18.0,0.42461,,,,,,
32:19.0,0.42441,,,,,,
32:20.0,0.42449,,,,,,
32:21.0,0.42381,,,,,,
32:22.0,0.4236,,,,,,
32:23.0,0.42314,,,,,,
32:24.0,0.4228,,,,,,
32:25.0,0.42167,,,,,,
32:26.0,0.42216,,,,,,
32:27.0,0.42281,,,,,,
32:28.0,0.42329,,,,,,
32:29.0,0.42397,,,,,,
32:30.0,0.42434,,,,,,
32:31.0,0.42458,,,,,,
32:32.0,0.4243,,,,,,
32:33.0,0.42415,,,,,,
32:34.0,0.42381,,,,,,
32:35.0,0.42399,,,,,,
32:36.0,0.42484,,,,,,
32:37.0,0.42553,,,,,,
32:38.0,0.42621,,,,,,
32:39.0,0.42638,,,,,,
32:40.0,0.4264,,,,,,
32:41.0,0.42584,,,,,,
32:42.0,0.42509,,,,,,
32:43.0,0.42473,,,,,,
32:44.0,0.42492,,,,,,
32:45.0,0.42481,,,,,,
32:46.0,0.4243,,,,,,
32:47.0,0.42419,,,,,,
32:48.0,0.42487,,,,,,
32:49.0,0.42506,,,,,,
32:50.0,0.42508,,,,,,
32:51.0,0.42519,,,,,,
32:52.0,0.42543,,,,,,
32:53.0,0.42504,,,,,,
32:54.0,0.42486,,,,,,
32:55.0,0.42466,,,,,,
32:56.0,0.42486,,,,,,
32:57.0,0.42411,,,,,,
32:58.0,0.42372,,,,,,
32:59.0,0.42381,,,,,,
33:00.0,0.42402,,,,,,
33:01.0,0.42418,,,,,,
33:02.0,0.42463,,,,,,
33:03.0,0.42512,,,,,,
33:04.0,0.42606,,,,,,
33:05.0,0.42649,,,,,,
33:06.0,0.4264,,,,,,
33:07.0,0.42609,,,,,,
33:08.0,0.42595,,,,,,
33:09.0,0.42653,,,,,,
33:10.0,0.42749,,,,,,
33:11.0,0.42763,,,,,,
33:12.0,0.42748,,,,,,
33:13.0,0.42764,,,,,,
33:14.0,0.42756,,,,,,
33:15.0,0.42758,,,,,,
33:16.0,0.42812,,,,,,
33:17.0,0.42792,,,,,,
33:18.0,0.4276,,,,,,
33:19.0,0.42728,,,,,,
33:20.0,0.42715,,,,,,
33:21.0,0.42742,,,,,,
33:22.0,0.4272,,,,,,
33:23.0,0.42686,,,,,,
33:24.0,0.42722,,,,,,
33:25.0,0.4274,,,,,,
33:26.0,0.42734,,,,,,
33:27.0,0.42711,,,,,,
33:28.0,0.42745,,,,,,
33:29.0,0.42825,,,,,,
33:30.0,0.42808,,,,,,
33:31.0,0.42814,,,,,,
33:32.0,0.42823,,,,,,
33:33.0,0.42778,,,,,,
33:34.0,0.42842,,,,,,
33:35.0,0.42887,,,,,,
33:36.0,0.42884,,,,,,
33:37.0,0.42906,,,,,,
33:38.0,0.42901,,,,,,
33:39.0,0.42935,,,,,,
33:40.0,0.42939,,,,,,
33:41.0,0.4289,,,,,,
33:42.0,0.42911,,,,,,
33:43.0,0.42934,,,,,,
33:44.0,0.42943,,,,,,
33:45.0,0.42924,,,,,,
33:46.0,0.42922,,,,,,
33:47.0,0.42939,,,,,,
33:48.0,0.42913,,,,,,
33:49.0,0.42887,,,,,,
33:50.0,0.42889,,,,,,
33:51.0,0.42838,,,,,,
33:52.0,0.42769,,,,,,
33:53.0,0.42723,,,,,,
33:54.0,0.42792,,,,,,
33:55.0,0.42741,,,,,,
33:56.0,0.42651,,,,,,
33:57.0,0.42743,,,,,,
33:58.0,0.42756,,,,,,
33:59.0,0.42664,,,,,,
34:00.0,0.42736,,,,,,
34:01.0,0.42684,,,,,,
34:02.0,0.42743,,,,,,
34:03.0,0.42877,,,,,,
34:04.0,0.42903,,,,,,
34:05.0,0.42912,,,,,,
34:06.0,0.42971,,,,,,
34:07.0,0.43024,,,,,,
34:08.0,0.4308,,,,,,
34:09.0,0.43186,,,,,,
34:10.0,0.43232,,,,,,
34:11.0,0.43228,,,,,,
34:12.0,0.43249,,,,,,
34:13.0,0.43202,,,,,,
34:14.0,0.4325,,,,,,
34:15.0,0.43227,,,,,,
34:16.0,0.43202,,,,,,
34:17.0,0.43212,,,,,,
34:18.0,0.43166,,,,,,
34:19.0,0.43145,,,,,,
34:20.0,0.43153,,,,,,
34:21.0,0.43117,,,,,,
34:22.0,0.43126,,,,,,
34:23.0,0.43168,,,,,,
34:24.0,0.43192,,,,,,
34:25.0,0.43159,,,,,,
34:26.0,0.43172,,,,,,
34:27.0,0.43173,,,,,,
34:28.0,0.43177,,,,,,
34:29.0,0.43179,,,,,,
34:30.0,0.43149,,,,,,
34:31.0,0.43175,,,,,,
34:32.0,0.4318,,,,,,
34:33.0,0.4316,,,,,,
34:34.0,0.432,,,,,,
34:35.0,0.43222,,,,,,
34:36.0,0.4322,,,,,,
34:37.0,0.43232,,,,,,
34:38.0,0.4322,,,,,,
34:39.0,0.43206,,,,,,
34:40.0,0.43236,,,,,,
34:41.0,0.43302,,,,,,
34:42.0,0.43296,,,,,,
34:43.0,0.43297,,,,,,
34:44.0,0.43302,,,,,,
34:45.0,0.43256,,,,,,
34:46.0,0.43244,,,,,,
34:47.0,0.43242,,,,,,
34:48.0,0.43314,,,,,,
34:49.0,0.43315,,,,,,
34:50.0,0.43339,,,,,,
34:51.0,0.43387,,,,,,
34:52.0,0.43395,,,,,,
34:53.0,0.43412,,,,,,
34:54.0,0.43421,,,,,,
34:55.0,0.43404,,,,,,
34:56.0,0.43469,,,,,,
34:57.0,0.43474,,,,,,
34:58.0,0.43417,,,,,,
34:59.0,0.43435,,,,,,
35:00.0,0.43427,,,,,,
35:01.0,0.43456,,,,,,
35:02.0,0.43467,,,,,,
35:03.0,0.43469,,,,,,
35:04.0,0.43495,,,,,,
35:05.0,0.4347,,,,,,
35:06.0,0.43509,,,,,,
35:07.0,0.43476,,,,,,
35:08.0,0.43471,,,,,,
35:09.0,0.43419,,,,,,
35:10.0,0.43455,,,,,,
35:11.0,0.4344,,,,,,
35:12.0,0.43456,,,,,,
35:13.0,0.43453,,,,,,
35:14.0,0.43443,,,,,,
35:15.0,0.43464,,,,,,
35:16.0,0.43438,,,,,,
35:17.0,0.43452,,,,,,
35:18.0,0.43433,,,,,,
35:19.0,0.4343,,,,,,
35:20.0,0.43465,,,,,,
35:21.0,0.43494,,,,,,
35:22.0,0.43523,,,,,,
35:23.0,0.43492,,,,,,
35:24.0,0.43539,,,,,,
35:25.0,0.43542,,,,,,
35:26.0,0.43541,,,,,,
35:27.0,0.43581,,,,,,
35:28.0,0.43551,,,,,,
35:29.0,0.43508,,,,,,
35:30.0,0.43529,,,,,,
35:31.0,0.43549,,,,,,
35:32.0,0.43565,,,,,,
35:33.0,0.43532,,,,,,
35:34.0,0.43569,,,,,,
35:35.0,0.43636,,,,,,
35:36.0,0.43652,,,,,,
35:37.0,0.43617,,,,,,
35:38.0,0.43668,,,,,,
35:39.0,0.43583,,,,,,
35:40.0,0.43596,,,,,,
35:41.0,0.43617,,,,,,
35:42.0,0.43679,,,,,,
35:43.0,0.43712,,,,,,
35:44.0,0.43722,,,,,,
35:45.0,0.43733,,,,,,
35:46.0,0.437,,,,,,
35:47.0,0.43671,,,,,,
35:48.0,0.4371,,,,,,
35:49.0,0.43746,,,,,,
35:50.0,0.4375,,,,,,
35:51.0,0.4375,,,,,,
35:52.0,0.43766,,,,,,
35:53.0,0.43773,,,,,,
35:54.0,0.43785,,,,,,
35:55.0,0.43786,,,,,,
35:56.0,0.43768,,,,,,
35:57.0,0.43809,,,,,,
35:58.0,0.43801,,,,,,
35:59.0,0.43811,,,,,,
36:00.0,0.43824,,,,,,
36:01.0,0.4381,,,,,,
36:02.0,0.43826,,,,,,
36:03.0,0.43822,,,,,,
36:04.0,0.43861,,,,,,
36:05.0,0.43863,,,,,,
36:06.0,0.43887,,,,,,
36:07.0,0.4387,,,,,,
36:08.0,0.43867,,,,,,
36:09.0,0.43877,,,,,,
36:10.0,0.43897,,,,,,
36:11.0,0.43889,,,,,,
36:12.0,0.43855,,,,,,
36:13.0,0.43867,,,,,,
36:14.0,0.43879,,,,,,
36:15.0,0.43867,,,,,,
36:16.0,0.4381,,,,,,
36:17.0,0.43795,,,,,,
36:18.0,0.43844,,,,,,
36:19.0,0.4385,,,,,,
36:20.0,0.43835,,,,,,
36:21.0,0.43865,,,,,,
36:22.0,0.43862,,,,,,
36:23.0,0.43854,,,,,,
36:24.0,0.43859,,,,,,
36:25.0,0.43861,,,,,,
36:26.0,0.43897,,,,,,
36:27.0,0.43929,,,,,,
36:28.0,0.43963,,,,,,
36:29.0,0.43942,,,,,,
36:30.0,0.43905,,,,,,
36:31.0,0.43874,,,,,,
36:32.0,0.439,,,,,,
36:33.0,0.43852,,,,,,
36:34.0,0.43814,,,,,,
36:35.0,0.43822,,,,,,
36:36.0,0.43745,,,,,,
36:37.0,0.43777,,,,,,
36:38.0,0.43895,,,,,,
36:39.0,0.43944,,,,,,
36:40.0,0.44008,,,,,,
36:41.0,0.44045,,,,,,
36:42.0,0.44092,,,,,,
36:43.0,0.44072,,,,,,
36:44.0,0.44095,,,,,,
36:45.0,0.44049,,,,,,
36:46.0,0.44003,,,,,,
36:47.0,0.44015,,,,,,
36:48.0,0.44026,,,,,,
36:49.0,0.44056,,,,,,
36:50.0,0.44041,,,,,,
36:51.0,0.4402,,,,,,
36:52.0,0.44033,,,,,,
36:53.0,0.44048,,,,,,
36:54.0,0.44134,,,,,,
36:55.0,0.44116,,,,,,
36:56.0,0.44168,,,,,,
36:57.0,0.44141,,,,,,
36:58.0,0.44115,,,,,,
36:59.0,0.44164,,,,,,
37:00.0,0.44193,,,,,,
37:01.0,0.44228,,,,,,
37:02.0,0.44249,,,,,,
37:03.0,0.44278,,,,,,
37:04.0,0.44354,,,,,,
37:05.0,0.44341,,,,,,
37:06.0,0.443,,,,,,
37:07.0,0.44324,,,,,,
37:08.0,0.4432,,,,,,
37:09.0,0.44305,,,,,,
37:10.0,0.44343,,,,,,
37:11.0,0.44348,,,,,,
37:12.0,0.44342,,,,,,
37:13.0,0.44353,,,,,,
37:14.0,0.4435,,,,,,
37:15.0,0.44355,,,,,,
37:16.0,0.44351,,,,,,
37:17.0,0.44346,,,,,,
37:18.0,0.44326,,,,,,
37:19.0,0.44349,,,,,,
37:20.0,0.44301,,,,,,
37:21.0,0.44299,,,,,,
37:22.0,0.4432,,,,,,
37:23.0,0.44351,,,,,,
37:24.0,0.4433,,,,,,
37:25.0,0.44347,,,,,,
37:26.0,0.44392,,,,,,
37:27.0,0.44357,,,,,,
37:28.0,0.44382,,,,,,
37:29.0,0.44388,,,,,,
37:30.0,0.44403,,,,,,
37:31.0,0.44409,,,,,,
37:32.0,0.44387,,,,,,
37:33.0,0.44382,,,,,,
37:34.0,0.44407,,,,,,
37:35.0,0.44422,,,,,,
37:36.0,0.44389,,,,,,
37:37.0,0.44416,,,,,,
37:38.0,0.4442,,,,,,
37:39.0,0.44392,,,,,,
37:40.0,0.44409,,,,,,
37:41.0,0.44414,,,,,,
37:42.0,0.44451,,,,,,
37:43.0,0.44428,,,,,,
37:44.0,0.44444,,,,,,
37:45.0,0.44467,,,,,,
37:46.0,0.4445,,,,,,
37:47.0,0.44486,,,,,,
37:48.0,0.44479,,,,,,
37:49.0,0.44479,,,,,,
37:50.0,0.44501,,,,,,
37:51.0,0.44503,,,,,,
37:52.0,0.44442,,,,,,
37:53.0,0.44438,,,,,,
37:54.0,0.44449,,,,,,
37:55.0,0.44477,,,,,,
37:56.0,0.4446,,,,,,
37:57.0,0.44472,,,,,,
37:58.0,0.44477,,,,,,
37:59.0,0.44511,,,,,,
38:00.0,0.44488,,,,,,
38:01.0,0.44472,,,,,,
38:02.0,0.44496,,,,,,
38:03.0,0.44518,,,,,,
38:04.0,0.44489,,,,,,
38:05.0,0.44511,,,,,,
38:06.0,0.44493,,,,,,
38:07.0,0.44493,,,,,,
38:08.0,0.445,,,,,,
38:09.0,0.44487,,,,,,
38:10.0,0.44489,,,,,,
38:11.0,0.44489,,,,,,
38:12.0,0.44523,,,,,,
38:13.0,0.44523,,,,,,
38:14.0,0.44581,,,,,,
38:15.0,0.44572,,,,,,
38:16.0,0.44614,,,,,,
38:17.0,0.44634,,,,,,
38:18.0,0.44638,,,,,,
38:19.0,0.44686,,,,,,
38:20.0,0.44694,,,,,,
38:21.0,0.44685,,,,,,
38:22.0,0.44672,,,,,,
38:23.0,0.44697,,,,,,
38:24.0,0.44712,,,,,,
38:25.0,0.44705,,,,,,
38:26.0,0.44694,,,,,,
38:27.0,0.44706,,,,,,
38:28.0,0.44758,,,,,,
38:29.0,0.44729,,,,,,
38:30.0,0.4471,,,,,,
38:31.0,0.44736,,,,,,
38:32.0,0.44727,,,,,,
38:33.0,0.44733,,,,,,
38:34.0,0.44702,,,,,,
38:35.0,0.44699,,,,,,
38:36.0,0.44703,,,,,,
38:37.0,0.44744,,,,,,
38:38.0,0.44797,,,,,,
38:39.0,0.44775,,,,,,
38:40.0,0.44825,,,,,,
38:41.0,0.44841,,,,,,
38:42.0,0.44831,,,,,,
38:43.0,0.44841,,,,,,
38:44.0,0.44853,,,,,,
38:45.0,0.44872,,,,,,
38:46.0,0.44834,,,,,,
38:47.0,0.44834,,,,,,
38:48.0,0.4479,,,,,,
38:49.0,0.44866,,,,,,
38:50.0,0.44804,,,,,,
38:51.0,0.44822,,,,,,
38:52.0,0.44818,,,,,,
38:53.0,0.4481,,,,,,
38:54.0,0.44868,,,,,,
38:55.0,0.44866,,,,,,
38:56.0,0.4487,,,,,,
38:57.0,0.44895,,,,,,
38:58.0,0.4489,,,,,,
38:59.0,0.44906,,,,,,
39:00.0,0.44938,,,,,,
39:01.0,0.44889,,,,,,
39:02.0,0.44881,,,,,,
39:03.0,0.44848,,,,,,
39:04.0,0.44865,,,,,,
39:05.0,0.44877,,,,,,
39:06.0,0.44908,,,,,,
39:07.0,0.44936,,,,,,
39:08.0,0.44973,,,,,,
39:09.0,0.44974,,,,,,
39:10.0,0.44965,,,,,,
39:11.0,0.44977,,,,,,
39:12.0,0.44959,,,,,,
39:13.0,0.44988,,,,,,
39:14.0,0.45004,,,,,,
39:15.0,0.45,,,,,,
39:16.0,0.45011,,,,,,
39:17.0,0.45028,,,,,,
39:18.0,0.45041,,,,,,
39:19.0,0.45039,,,,,,
39:20.0,0.45054,,,,,,
39:21.0,0.45061,,,,,,
39:22.0,0.45061,,,,,,
39:23.0,0.45087,,,,,,
39:24.0,0.45066,,,,,,
39:25.0,0.4507,,,,,,
39:26.0,0.45092,,,,,,
39:27.0,0.45122,,,,,,
39:28.0,0.45052,,,,,,
39:29.0,0.45081,,,,,,
39:30.0,0.45086,,,,,,
39:31.0,0.45065,,,,,,
39:32.0,0.45063,,,,,,
39:33.0,0.45078,,,,,,
39:34.0,0.45118,,,,,,
39:35.0,0.45079,,,,,,
39:36.0,0.4511,,,,,,
39:37.0,0.45101,,,,,,
39:38.0,0.45108,,,,,,
39:39.0,0.45086,,,,,,
39:40.0,0.45087,,,,,,
39:41.0,0.45119,,,,,,
39:42.0,0.45119,,,,,,
39:43.0,0.45104,,,,,,
39:44.0,0.45118,,,,,,
39:45.0,0.45081,,,,,,
39:46.0,0.45106,,,,,,
39:47.0,0.45132,,,,,,
39:48.0,0.45154,,,,,,
39:49.0,0.45164,,,,,,
39:50.0,0.45151,,,,,,
39:51.0,0.45152,,,,,,
39:52.0,0.45187,,,,,,
39:53.0,0.45211,,,,,,
39:54.0,0.45231,,,,,,
39:55.0,0.45241,,,,,,
39:56.0,0.45209,,,,,,
39:57.0,0.45268,,,,,,
39:58.0,0.45294,,,,,,
39:59.0,0.45309,,,,,,
40:00.0,0.4533,,,,,,
40:01.0,0.45324,,,,,,
40:02.0,0.45337,,,,,,
40:03.0,0.45366,,,,,,
40:04.0,0.45327,,,,,,
40:05.0,0.45302,,,,,,
40:06.0,0.45292,,,,,,
40:07.0,0.45323,,,,,,
40:08.0,0.45344,,,,,,
40:09.0,0.45375,,,,,,
40:10.0,0.45364,,,,,,
40:11.0,0.45371,,,,,,
40:12.0,0.45349,,,,,,
40:13.0,0.45369,,,,,,
40:14.0,0.4537,,,,,,
40:15.0,0.45388,,,,,,
40:16.0,0.45422,,,,,,
40:17.0,0.45445,,,,,,
40:18.0,0.4546,,,,,,
40:19.0,0.45459,,,,,,
40:20.0,0.45489,,,,,,
40:21.0,0.45515,,,,,,
40:22.0,0.45543,,,,,,
40:23.0,0.45523,,,,,,
40:24.0,0.45502,,,,,,
40:25.0,0.45531,,,,,,
40:26.0,0.45542,,,,,,
40:27.0,0.4554,,,,,,
40:28.0,0.4551,,,,,,
40:29.0,0.45524,,,,,,
40:30.0,0.45544,,,,,,
40:31.0,0.45526,,,,,,
40:32.0,0.45539,,,,,,
40:33.0,0.45536,,,,,,
40:34.0,0.45575,,,,,,
40:35.0,0.456,,,,,,
40:36.0,0.45558,,,,,,
40:37.0,0.45553,,,,,,
40:38.0,0.45578,,,,,,
40:39.0,0.45593,,,,,,
40:40.0,0.45619,,,,,,
40:41.0,0.45633,,,,,,
40:42.0,0.45661,,,,,,
40:43.0,0.45669,,,,,,
40:44.0,0.45679,,,,,,
40:45.0,0.45662,,,,,,
40:46.0,0.45652,,,,,,
40:47.0,0.45673,,,,,,
40:48.0,0.45665,,,,,,
40:49.0,0.4565,,,,,,
40:50.0,0.45701,,,,,,
40:51.0,0.45712,,,,,,
40:52.0,0.45694,,,,,,
40:53.0,0.45722,,,,,,
40:54.0,0.45702,,,,,,
40:55.0,0.45742,,,,,,
40:56.0,0.4577,,,,,,
40:57.0,0.45758,,,,,,
40:58.0,0.45768,,,,,,
40:59.0,0.45769,,,,,,
41:00.0,0.45793,,,,,,
41:01.0,0.45763,,,,,,
41:02.0,0.45757,,,,,,
41:03.0,0.45766,,,,,,
41:04.0,0.45724,,,,,,
41:05.0,0.45746,,,,,,
41:06.0,0.45744,,,,,,
41:07.0,0.45708,,,,,,
41:08.0,0.45704,,,,,,
41:09.0,0.45721,,,,,,
41:10.0,0.4569,,,,,,
41:11.0,0.45671,,,,,,
41:12.0,0.45682,,,,,,
41:13.0,0.45733,,,,,,
41:14.0,0.45734,,,,,,
41:15.0,0.45732,,,,,,
41:16.0,0.45742,,,,,,
41:17.0,0.45794,,,,,,
41:18.0,0.45792,,,,,,
41:19.0,0.45728,,,,,,
41:20.0,0.45779,,,,,,
41:21.0,0.4577,,,,,,
41:22.0,0.45817,,,,,,
41:23.0,0.45849,,,,,,
41:24.0,0.45894,,,,,,
41:25.0,0.4594,,,,,,
41:26.0,0.45959,,,,,,
41:27.0,0.45957,,,,,,
41:28.0,0.45954,,,,,,
41:29.0,0.46003,,,,,,
41:30.0,0.46025,,,,,,
41:31.0,0.46003,,,,,,
41:32.0,0.45995,,,,,,
41:33.0,0.46032,,,,,,
41:34.0,0.46034,,,,,,
41:35.0,0.4605,,,,,,
41:36.0,0.46037,,,,,,
41:37.0,0.46027,,,,,,
41:38.0,0.46048,,,,,,
41:39.0,0.46052,,,,,,
41:40.0,0.46062,,,,,,
41:41.0,0.46082,,,,,,
41:42.0,0.46035,,,,,,
41:43.0,0.46036,,,,,,
41:44.0,0.46036,,,,,,
41:45.0,0.45992,,,,,,
41:46.0,0.46038,,,,,,
41:47.0,0.46088,,,,,,
41:48.0,0.46107,,,,,,
41:49.0,0.4605,,,,,,
41:50.0,0.46063,,,,,,
41:51.0,0.46088,,,,,,
41:52.0,0.4612,,,,,,
41:53.0,0.46101,,,,,,
41:54.0,0.46083,,,,,,
41:55.0,0.46107,,,,,,
41:56.0,0.46107,,,,,,
41:57.0,0.46102,,,,,,
41:58.0,0.46151,,,,,,
41:59.0,0.46086,,,,,,
42:00.0,0.46128,,,,,,
42:01.0,0.46143,,,,,,
42:02.0,0.46193,,,,,,
42:03.0,0.46201,,,,,,
42:04.0,0.46199,,,,,,
42:05.0,0.46208,,,,,,
42:06.0,0.46218,,,,,,
42:07.0,0.46261,,,,,,
42:08.0,0.46244,,,,,,
42:09.0,0.46221,,,,,,
42:10.0,0.46276,,,,,,
42:11.0,0.46283,,,,,,
42:12.0,0.46283,,,,,,
42:13.0,0.46287,,,,,,
42:14.0,0.46285,,,,,,
42:15.0,0.4634,,,,,,
42:16.0,0.46307,,,,,,
42:17.0,0.4629,,,,,,
42:18.0,0.46355,,,,,,
42:19.0,0.4633,,,,,,
42:20.0,0.46321,,,,,,
42:21.0,0.46335,,,,,,
42:22.0,0.46369,,,,,,
42:23.0,0.4635,,,,,,
42:24.0,0.46355,,,,,,
42:25.0,0.4639,,,,,,
42:26.0,0.46402,,,,,,
42:27.0,0.4638,,,,,,
42:28.0,0.46398,,,,,,
42:29.0,0.46387,,,,,,
42:30.0,0.46396,,,,,,
42:31.0,0.46391,,,,,,
42:32.0,0.46432,,,,,,
42:33.0,0.46417,,,,,,
42:34.0,0.46411,,,,,,
42:35.0,0.4642,,,,,,
42:36.0,0.46436,,,,,,
42:37.0,0.46432,,,,,,
42:38.0,0.46416,,,,,,
42:39.0,0.46403,,,,,,
42:40.0,0.4639,,,,,,
42:41.0,0.46396,,,,,,
42:42.0,0.46375,,,,,,
42:43.0,0.46408,,,,,,
42:44.0,0.4643,,,,,,
42:45.0,0.46424,,,,,,
42:46.0,0.46427,,,,,,
42:47.0,0.4643,,,,,,
42:48.0,0.46393,,,,,,
42:49.0,0.46418,,,,,,
42:50.0,0.46396,,,,,,
42:51.0,0.4637,,,,,,
42:52.0,0.46382,,,,,,
42:53.0,0.46435,,,,,,
42:54.0,0.46431,,,,,,
42:55.0,0.46448,,,,,,
42:56.0,0.46482,,,,,,
42:57.0,0.46498,,,,,,
42:58.0,0.4654,,,,,,
42:59.0,0.46535,,,,,,
43:00.0,0.46505,,,,,,
43:01.0,0.46541,,,,,,
43:02.0,0.46545,,,,,,
43:03.0,0.46557,,,,,,
43:04.0,0.46575,,,,,,
43:05.0,0.46655,,,,,,
43:06.0,0.46661,,,,,,
43:07.0,0.46679,,,,,,
43:08.0,0.46721,,,,,,
43:09.0,0.46738,,,,,,
43:10.0,0.46748,,,,,,
43:11.0,0.46717,,,,,,
43:12.0,0.46743,,,,,,
43:13.0,0.46771,,,,,,
43:14.0,0.46756,,,,,,
43:15.0,0.46816,,,,,,
43:16.0,0.46794,,,,,,
43:17.0,0.46766,,,,,,
43:18.0,0.46784,,,,,,
43:19.0,0.46774,,,,,,
43:20.0,0.46718,,,,,,
43:21.0,0.46781,,,,,,
43:22.0,0.46798,,,,,,
43:23.0,0.46763,,,,,,
43:24.0,0.46798,,,,,,
43:25.0,0.46852,,,,,,
43:26.0,0.4681,,,,,,
43:27.0,0.46745,,,,,,
43:28.0,0.4676,,,,,,
43:29.0,0.46746,,,,,,
43:30.0,0.4673,,,,,,
43:31.0,0.46752,,,,,,
43:32.0,0.46755,,,,,,
43:33.0,0.46778,,,,,,
43:34.0,0.46709,,,,,,
43:35.0,0.46693,,,,,,
43:36.0,0.46714,,,,,,
43:37.0,0.46749,,,,,,
43:38.0,0.46748,,,,,,
43:39.0,0.46749,,,,,,
43:40.0,0.46741,,,,,,
43:41.0,0.46743,,,,,,
43:42.0,0.46723,,,,,,
43:43.0,0.46745,,,,,,
43:44.0,0.46767,,,,,,
43:45.0,0.46766,,,,,,
43:46.0,0.46773,,,,,,
43:47.0,0.46794,,,,,,
43:48.0,0.4679,,,,,,
43:49.0,0.46826,,,,,,
43:50.0,0.46811,,,,,,
43:51.0,0.46804,,,,,,
43:52.0,0.46831,,,,,,
43:53.0,0.46848,,,,,,
43:54.0,0.46852,,,,,,
43:55.0,0.4686,,,,,,
43:56.0,0.46852,,,,,,
43:57.0,0.46847,,,,,,
43:58.0,0.46888,,,,,,
43:59.0,0.46869,,,,,,
44:00.0,0.46901,,,,,,
44:01.0,0.46872,,,,,,
44:02.0,0.46885,,,,,,
44:03.0,0.46927,,,,,,
44:04.0,0.46929,,,,,,
