MS,-0.25,VWC,-0.25,PWP,-0.25
250719 15:25:00,19.9,2025-7-19 15:25,0.495,9:38,0.05275
250719 15:25:00,19.9,2025-7-19 15:25,0.493,9:38,0.05267
250719 15:25:00,19.9,2025-7-19 15:25,0.494,9:38,0.05257
250719 15:25:00,19.9,2025-7-19 15:25,0.493,9:38,0.05209
250719 15:25:00,19.9,2025-7-19 15:25,0.494,9:38,0.05224
250719 15:26:00,19.9,2025-7-19 15:26,0.495,9:38,0.0524
250719 15:26:00,19.9,2025-7-19 15:26,0.494,9:38,0.05198
250719 15:26:00,19.9,2025-7-19 15:26,0.494,9:38,0.05201
250719 15:26:00,19.9,2025-7-19 15:26,0.494,9:38,0.05196
250719 15:26:00,19.9,2025-7-19 15:26,0.494,9:38,0.05185
250719 15:26:00,19.9,2025-7-19 15:26,0.493,9:38,0.0518
250719 15:27:00,19.9,2025-7-19 15:27,0.495,9:38,0.05172
250719 15:27:00,19.9,2025-7-19 15:27,0.493,9:38,0.05157
250719 15:27:00,19.9,2025-7-19 15:27,0.493,9:38,0.05126
250719 15:27:00,19.9,2025-7-19 15:27,0.494,9:38,0.0515
250719 15:27:00,19.9,2025-7-19 15:27,0.493,9:38,0.05086
250719 15:27:00,19.9,2025-7-19 15:27,0.495,9:38,0.05098
250719 15:28:00,19.9,2025-7-19 15:28,0.494,9:38,0.05142
250719 15:28:00,19.9,2025-7-19 15:28,0.494,9:38,0.05108
250719 15:28:00,19.8,2025-7-19 15:28,0.493,9:38,0.05065
250719 15:28:00,19.9,2025-7-19 15:28,0.494,9:38,0.05049
250719 15:28:00,19.9,2025-7-19 15:28,0.496,9:38,0.05042
250719 15:28:00,19.9,2025-7-19 15:28,0.494,9:38,0.0503
250719 15:29:00,19.9,2025-7-19 15:29,0.496,9:38,0.05068
250719 15:29:00,19.9,2025-7-19 15:29,0.494,9:38,0.05084
250719 15:29:00,19.9,2025-7-19 15:29,0.494,9:38,0.05082
250719 15:29:00,19.9,2025-7-19 15:29,0.495,9:38,0.05093
250719 15:29:00,19.9,2025-7-19 15:29,0.495,9:38,0.0511
250719 15:29:00,19.9,2025-7-19 15:29,0.494,9:38,0.05124
250719 15:30:00,19.9,2025-7-19 15:30,0.495,9:39,0.05106
250719 15:30:00,19.8,2025-7-19 15:30,0.495,9:39,0.05083
250719 15:30:00,19.9,2025-7-19 15:30,0.495,9:39,0.05095
250719 15:30:00,19.9,2025-7-19 15:30,0.495,9:39,0.05081
250719 15:30:00,19.9,2025-7-19 15:30,0.494,9:39,0.05074
250719 15:30:00,19.8,2025-7-19 15:30,0.494,9:39,0.05043
250719 15:31:00,19.8,2025-7-19 15:31,0.496,9:39,0.05042
250719 15:31:00,19.8,2025-7-19 15:31,0.496,9:39,0.05077
250719 15:31:00,19.9,2025-7-19 15:31,0.496,9:39,0.05066
250719 15:31:00,19.9,2025-7-19 15:31,0.495,9:39,0.05035
250719 15:31:00,19.8,2025-7-19 15:31,0.496,9:39,0.05044
250719 15:31:00,19.9,2025-7-19 15:31,0.494,9:39,0.04943
250719 15:32:00,19.9,2025-7-19 15:32,0.496,9:39,0.04906
250719 15:32:00,19.8,2025-7-19 15:32,0.494,9:39,0.04862
250719 15:32:00,19.8,2025-7-19 15:32,0.496,9:39,0.04839
250719 15:32:00,19.8,2025-7-19 15:32,0.495,9:39,0.04942
250719 15:32:00,19.8,2025-7-19 15:32,0.494,9:39,0.04944
250719 15:32:00,19.8,2025-7-19 15:32,0.496,9:39,0.04973
250719 15:33:00,19.8,2025-7-19 15:33,0.496,9:39,0.04947
250719 15:33:00,19.9,2025-7-19 15:33,0.495,9:39,0.04924
250719 15:33:00,19.8,2025-7-19 15:33,0.496,9:39,0.04901
250719 15:33:00,19.8,2025-7-19 15:33,0.496,9:39,0.04841
250719 15:33:00,19.8,2025-7-19 15:33,0.496,9:39,0.048
250719 15:33:00,19.8,2025-7-19 15:33,0.496,9:39,0.04724
250719 15:34:00,19.8,2025-7-19 15:34,0.496,9:39,0.04783
250719 15:34:00,19.8,2025-7-19 15:34,0.496,9:39,0.04792
250719 15:34:00,19.8,2025-7-19 15:34,0.495,9:39,0.04855
250719 15:34:00,19.8,2025-7-19 15:34,0.494,9:39,0.04872
250719 15:34:00,19.8,2025-7-19 15:34,0.495,9:39,0.04804
250719 15:34:00,19.8,2025-7-19 15:34,0.496,9:39,0.04791
250719 15:35:00,19.8,2025-7-19 15:35,0.496,9:39,0.04776
250719 15:35:00,19.8,2025-7-19 15:35,0.496,9:39,0.04898
250719 15:35:00,19.8,2025-7-19 15:35,0.494,9:39,0.04934
250719 15:35:00,19.9,2025-7-19 15:35,0.496,9:39,0.04944
250719 15:35:00,19.8,2025-7-19 15:35,0.496,9:39,0.05002
250719 15:35:00,19.8,2025-7-19 15:35,0.495,9:39,0.04942
250719 15:36:00,19.8,2025-7-19 15:36,0.496,9:39,0.04948
250719 15:36:00,19.8,2025-7-19 15:36,0.495,9:39,0.04956
250719 15:36:00,19.8,2025-7-19 15:36,0.496,9:39,0.04933
250719 15:36:00,19.8,2025-7-19 15:36,0.497,9:39,0.04931
250719 15:36:00,19.8,2025-7-19 15:36,0.495,9:39,0.04905
250719 15:36:00,19.8,2025-7-19 15:36,0.494,9:39,0.04938
250719 15:37:00,19.8,2025-7-19 15:37,0.494,9:39,0.04899
250719 15:37:00,19.8,2025-7-19 15:37,0.495,9:39,0.0496
250719 15:37:00,19.7,2025-7-19 15:37,0.496,9:39,0.04912
250719 15:37:00,19.8,2025-7-19 15:37,0.496,9:39,0.04927
250719 15:37:00,19.8,2025-7-19 15:37,0.494,9:39,0.04935
250719 15:37:00,19.8,2025-7-19 15:37,0.497,9:39,0.04906
250719 15:38:00,19.7,2025-7-19 15:38,0.496,9:39,0.04917
250719 15:38:00,19.8,2025-7-19 15:38,0.496,9:39,0.04927
250719 15:38:00,19.8,2025-7-19 15:38,0.496,9:39,0.04941
250719 15:38:00,19.8,2025-7-19 15:38,0.496,9:39,0.04976
250719 15:38:00,19.8,2025-7-19 15:38,0.495,9:39,0.04923
250719 15:38:00,19.7,2025-7-19 15:38,0.495,9:39,0.04931
250719 15:39:00,19.8,2025-7-19 15:39,0.496,9:39,0.04934
250719 15:39:00,19.8,2025-7-19 15:39,0.496,9:39,0.04942
250719 15:39:00,19.7,2025-7-19 15:39,0.496,9:39,0.04908
250719 15:39:00,19.8,2025-7-19 15:39,0.496,9:39,0.04894
250719 15:39:00,19.7,2025-7-19 15:39,0.496,9:39,0.04908
250719 15:39:00,19.7,2025-7-19 15:39,0.496,9:39,0.04923
250719 15:40:00,19.7,2025-7-19 15:40,0.496,9:40,0.04897
250719 15:40:00,19.7,2025-7-19 15:40,0.496,9:40,0.0488
250719 15:40:00,19.7,2025-7-19 15:40,0.497,9:40,0.04894
250719 15:40:00,19.8,2025-7-19 15:40,0.497,9:40,0.04901
250719 15:40:00,19.7,2025-7-19 15:40,0.497,9:40,0.04879
250719 15:40:00,19.7,2025-7-19 15:40,0.497,9:40,0.04888
250719 15:41:00,19.7,2025-7-19 15:41,0.497,9:40,0.04861
250719 15:41:00,19.7,2025-7-19 15:41,0.497,9:40,0.04833
250719 15:41:00,19.7,2025-7-19 15:41,0.497,9:40,0.04853
250719 15:41:00,19.8,2025-7-19 15:41,0.497,9:40,0.04852
250719 15:41:00,19.7,2025-7-19 15:41,0.496,9:40,0.0488
250719 15:41:00,19.7,2025-7-19 15:41,0.496,9:40,0.04826
250719 15:42:00,19.7,2025-7-19 15:42,0.496,9:40,0.04835
250719 15:42:00,19.7,2025-7-19 15:42,0.496,9:40,0.04815
250719 15:42:00,19.7,2025-7-19 15:42,0.496,9:40,0.04777
250719 15:42:00,19.7,2025-7-19 15:42,0.496,9:40,0.04829
250719 15:42:00,19.7,2025-7-19 15:42,0.497,9:40,0.04843
250719 15:42:00,19.7,2025-7-19 15:42,0.496,9:40,0.04769
250719 15:43:00,19.7,2025-7-19 15:43,0.496,9:40,0.04825
250719 15:43:00,19.7,2025-7-19 15:43,0.495,9:40,0.04805
250719 15:43:00,19.7,2025-7-19 15:43,0.496,9:40,0.04801
250719 15:43:00,19.7,2025-7-19 15:43,0.496,9:40,0.04784
250719 15:43:00,19.7,2025-7-19 15:43,0.497,9:40,0.0475
250719 15:43:00,19.7,2025-7-19 15:43,0.496,9:40,0.04781
250719 15:44:00,19.7,2025-7-19 15:44,0.498,9:40,0.0475
250719 15:44:00,19.7,2025-7-19 15:44,0.497,9:40,0.0473
250719 15:44:00,19.7,2025-7-19 15:44,0.496,9:40,0.04682
250719 15:44:00,19.6,2025-7-19 15:44,0.496,9:40,0.04695
250719 15:44:00,19.7,2025-7-19 15:44,0.497,9:40,0.0471
250719 15:44:00,19.7,2025-7-19 15:44,0.497,9:40,0.0472
250719 15:45:00,19.7,2025-7-19 15:45,0.498,9:40,0.04726
250719 15:45:00,19.6,2025-7-19 15:45,0.496,9:40,0.04769
250719 15:45:00,19.7,2025-7-19 15:45,0.497,9:40,0.0472
250719 15:45:00,19.7,2025-7-19 15:45,0.496,9:40,0.04713
250719 15:45:00,19.7,2025-7-19 15:45,0.497,9:40,0.04695
250719 15:45:00,19.7,2025-7-19 15:45,0.497,9:40,0.04661
250719 15:46:00,19.7,2025-7-19 15:46,0.497,9:40,0.04707
250719 15:46:00,19.7,2025-7-19 15:46,0.497,9:40,0.04711
250719 15:46:00,19.7,2025-7-19 15:46,0.497,9:40,0.04706
250719 15:46:00,19.7,2025-7-19 15:46,0.498,9:40,0.04678
250719 15:46:00,19.7,2025-7-19 15:46,0.496,9:40,0.0468
250719 15:46:00,19.6,2025-7-19 15:46,0.497,9:40,0.04664
250719 15:47:00,19.7,2025-7-19 15:47,0.498,9:40,0.04699
250719 15:47:00,19.7,2025-7-19 15:47,0.498,9:40,0.04671
250719 15:47:00,19.7,2025-7-19 15:47,0.497,9:40,0.04686
250719 15:47:00,19.6,2025-7-19 15:47,0.498,9:40,0.04648
250719 15:47:00,19.7,2025-7-19 15:47,0.498,9:40,0.04612
250719 15:47:00,19.6,2025-7-19 15:47,0.498,9:40,0.04631
250719 15:48:00,19.6,2025-7-19 15:48,0.497,9:40,0.04631
250719 15:48:00,19.7,2025-7-19 15:48,0.498,9:40,0.04643
250719 15:48:00,19.6,2025-7-19 15:48,0.496,9:40,0.04645
250719 15:48:00,19.7,2025-7-19 15:48,0.497,9:40,0.04649
250719 15:48:00,19.7,2025-7-19 15:48,0.497,9:40,0.04641
250719 15:48:00,19.7,2025-7-19 15:48,0.497,9:40,0.04652
250719 15:49:00,19.6,2025-7-19 15:49,0.499,9:40,0.04602
250719 15:49:00,19.6,2025-7-19 15:49,0.498,9:40,0.04607
250719 15:49:00,19.6,2025-7-19 15:49,0.498,9:40,0.04632
250719 15:49:00,19.6,2025-7-19 15:49,0.498,9:40,0.04606
250719 15:49:00,19.6,2025-7-19 15:49,0.499,9:40,0.04604
250719 15:49:00,19.7,2025-7-19 15:49,0.497,9:40,0.04623
250719 15:50:00,19.6,2025-7-19 15:50,0.497,9:41,0.04637
250719 15:50:00,19.6,2025-7-19 15:50,0.498,9:41,0.04597
250719 15:50:00,19.6,2025-7-19 15:50,0.497,9:41,0.04606
250719 15:50:00,19.6,2025-7-19 15:50,0.498,9:41,0.04562
250719 15:50:00,19.6,2025-7-19 15:50,0.497,9:41,0.04532
250719 15:50:00,19.6,2025-7-19 15:50,0.497,9:41,0.04573
250719 15:51:00,19.7,2025-7-19 15:51,0.497,9:41,0.04574
250719 15:51:00,19.6,2025-7-19 15:51,0.499,9:41,0.0459
250719 15:51:00,19.6,2025-7-19 15:51,0.499,9:41,0.04589
250719 15:51:00,19.6,2025-7-19 15:51,0.498,9:41,0.0458
250719 15:51:00,19.6,2025-7-19 15:51,0.498,9:41,0.04602
250719 15:51:00,19.6,2025-7-19 15:51,0.499,9:41,0.04588
250719 15:52:00,19.6,2025-7-19 15:52,0.499,9:41,0.04598
250719 15:52:00,19.6,2025-7-19 15:52,0.497,9:41,0.04605
250719 15:52:00,19.6,2025-7-19 15:52,0.498,9:41,0.04561
250719 15:52:00,19.6,2025-7-19 15:52,0.498,9:41,0.04599
250719 15:52:00,19.6,2025-7-19 15:52,0.499,9:41,0.04555
250719 15:52:00,19.6,2025-7-19 15:52,0.498,9:41,0.0453
250719 15:53:00,19.6,2025-7-19 15:53,0.499,9:41,0.04486
250719 15:53:00,19.6,2025-7-19 15:53,0.497,9:41,0.04498
250719 15:53:00,19.6,2025-7-19 15:53,0.499,9:41,0.04511
250719 15:53:00,19.6,2025-7-19 15:53,0.498,9:41,0.0452
250719 15:53:00,19.6,2025-7-19 15:53,0.498,9:41,0.04545
250719 15:53:00,19.6,2025-7-19 15:53,0.498,9:41,0.04519
250719 15:54:00,19.6,2025-7-19 15:54,0.497,9:41,0.04515
250719 15:54:00,19.6,2025-7-19 15:54,0.498,9:41,0.04508
250719 15:54:00,19.6,2025-7-19 15:54,0.498,9:41,0.0447
250719 15:54:00,19.6,2025-7-19 15:54,0.498,9:41,0.04456
250719 15:54:00,19.5,2025-7-19 15:54,0.498,9:41,0.04465
250719 15:54:00,19.6,2025-7-19 15:54,0.499,9:41,0.04462
250719 15:55:00,19.6,2025-7-19 15:55,0.498,9:41,0.04476
250719 15:55:00,19.6,2025-7-19 15:55,0.499,9:41,0.04457
250719 15:55:00,19.5,2025-7-19 15:55,0.5,9:41,0.04504
250719 15:55:00,19.6,2025-7-19 15:55,0.498,9:41,0.04486
250719 15:55:00,19.6,2025-7-19 15:55,0.499,9:41,0.04468
250719 15:55:00,19.5,2025-7-19 15:55,0.499,9:41,0.0445
250719 15:56:00,19.5,2025-7-19 15:56,0.499,9:41,0.04471
250719 15:56:00,19.5,2025-7-19 15:56,0.499,9:41,0.04455
250719 15:56:00,19.6,2025-7-19 15:56,0.498,9:41,0.04501
250719 15:56:00,19.6,2025-7-19 15:56,0.498,9:41,0.04479
250719 15:56:00,19.6,2025-7-19 15:56,0.498,9:41,0.04458
250719 15:56:00,19.5,2025-7-19 15:56,0.499,9:41,0.04431
250719 15:57:00,19.6,2025-7-19 15:57,0.499,9:41,0.04454
250719 15:57:00,19.5,2025-7-19 15:57,0.498,9:41,0.04457
250719 15:57:00,19.6,2025-7-19 15:57,0.499,9:41,0.04382
250719 15:57:00,19.5,2025-7-19 15:57,0.499,9:41,0.04407
250719 15:57:00,19.5,2025-7-19 15:57,0.498,9:41,0.04395
250719 15:57:00,19.5,2025-7-19 15:57,0.499,9:41,0.04433
250719 15:58:00,19.5,2025-7-19 15:58,0.499,9:41,0.04445
250719 15:58:00,19.5,2025-7-19 15:58,0.499,9:41,0.04394
250719 15:58:00,19.5,2025-7-19 15:58,0.498,9:41,0.04443
250719 15:58:00,19.5,2025-7-19 15:58,0.498,9:41,0.04428
250719 15:58:00,19.5,2025-7-19 15:58,0.5,9:41,0.04398
250719 15:58:00,19.5,2025-7-19 15:58,0.498,9:41,0.0442
250719 15:59:00,19.5,2025-7-19 15:59,0.501,9:41,0.04426
250719 15:59:00,19.5,2025-7-19 15:59,0.498,9:41,0.04424
250719 15:59:00,19.5,2025-7-19 15:59,0.499,9:41,0.0443
250719 15:59:00,19.5,2025-7-19 15:59,0.499,9:41,0.0443
250719 15:59:00,19.5,2025-7-19 15:59,0.498,9:41,0.04384
250719 15:59:00,19.5,2025-7-19 15:59,0.499,9:41,0.04404
250719 16:00:00,19.6,2025-7-19 16:00,0.499,9:42,0.04417
250719 16:00:00,19.4,2025-7-19 16:00,0.498,9:42,0.04432
250719 16:00:00,19.5,2025-7-19 16:00,0.499,9:42,0.04422
250719 16:00:00,19.5,2025-7-19 16:00,0.499,9:42,0.04429
250719 16:00:00,19.5,2025-7-19 16:00,0.501,9:42,0.04427
250719 16:00:00,19.5,2025-7-19 16:00,0.5,9:42,0.04431
250719 16:01:00,19.5,2025-7-19 16:01,0.5,9:42,0.04386
250719 16:01:00,19.5,2025-7-19 16:01,0.5,9:42,0.04445
250719 16:01:00,19.5,2025-7-19 16:01,0.501,9:42,0.04388
250719 16:01:00,19.5,2025-7-19 16:01,0.498,9:42,0.0437
250719 16:01:00,19.5,2025-7-19 16:01,0.499,9:42,0.04378
250719 16:01:00,19.5,2025-7-19 16:01,0.5,9:42,0.0435
250719 16:02:00,19.5,2025-7-19 16:02,0.499,9:42,0.0437
250719 16:02:00,19.5,2025-7-19 16:02,0.5,9:42,0.04328
250719 16:02:00,19.5,2025-7-19 16:02,0.498,9:42,0.04358
250719 16:02:00,19.4,2025-7-19 16:02,0.501,9:42,0.04333
250719 16:02:00,19.5,2025-7-19 16:02,0.499,9:42,0.0434
250719 16:02:00,19.5,2025-7-19 16:02,0.498,9:42,0.04292
250719 16:03:00,19.4,2025-7-19 16:03,0.5,9:42,0.04307
250719 16:03:00,19.5,2025-7-19 16:03,0.499,9:42,0.04333
250719 16:03:00,19.4,2025-7-19 16:03,0.501,9:42,0.04297
250719 16:03:00,19.4,2025-7-19 16:03,0.501,9:42,0.04284
250719 16:03:00,19.4,2025-7-19 16:03,0.501,9:42,0.04314
250719 16:03:00,19.5,2025-7-19 16:03,0.499,9:42,0.04248
250719 16:04:00,19.4,2025-7-19 16:04,0.501,9:42,0.0427
250719 16:04:00,19.5,2025-7-19 16:04,0.499,9:42,0.0428
250719 16:04:00,19.4,2025-7-19 16:04,0.499,9:42,0.04284
250719 16:04:00,19.5,2025-7-19 16:04,0.499,9:42,0.04257
250719 16:04:00,19.4,2025-7-19 16:04,0.501,9:42,0.04251
250719 16:04:00,19.4,2025-7-19 16:04,0.499,9:42,0.04253
250719 16:05:00,19.4,2025-7-19 16:05,0.501,9:42,0.04268
250719 16:05:00,19.4,2025-7-19 16:05,0.5,9:42,0.04298
250719 16:05:00,19.4,2025-7-19 16:05,0.499,9:42,0.0431
250719 16:05:00,19.4,2025-7-19 16:05,0.501,9:42,0.04273
250719 16:05:00,19.5,2025-7-19 16:05,0.501,9:42,0.04288
250719 16:05:00,19.4,2025-7-19 16:05,0.5,9:42,0.04263
250719 16:06:00,19.4,2025-7-19 16:06,0.499,9:42,0.04281
250719 16:06:00,19.4,2025-7-19 16:06,0.499,9:42,0.04288
250719 16:06:00,19.4,2025-7-19 16:06,0.501,9:42,0.04285
250719 16:06:00,19.4,2025-7-19 16:06,0.501,9:42,0.04294
250719 16:06:00,19.4,2025-7-19 16:06,0.501,9:42,0.04295
250719 16:06:00,19.4,2025-7-19 16:06,0.5,9:42,0.0426
250719 16:07:00,19.4,2025-7-19 16:07,0.501,9:42,0.04244
250719 16:07:00,19.4,2025-7-19 16:07,0.5,9:42,0.04247
250719 16:07:00,19.4,2025-7-19 16:07,0.501,9:42,0.04265
250719 16:07:00,19.4,2025-7-19 16:07,0.5,9:42,0.0425
250719 16:07:00,19.4,2025-7-19 16:07,0.501,9:42,0.04203
250719 16:07:00,19.4,2025-7-19 16:07,0.5,9:42,0.04214
250719 16:08:00,19.4,2025-7-19 16:08,0.501,9:42,0.04215
250719 16:08:00,19.4,2025-7-19 16:08,0.5,9:42,0.04237
250719 16:08:00,19.4,2025-7-19 16:08,0.499,9:42,0.04229
250719 16:08:00,19.4,2025-7-19 16:08,0.501,9:42,0.04208
250719 16:08:00,19.4,2025-7-19 16:08,0.501,9:42,0.04221
250719 16:08:00,19.4,2025-7-19 16:08,0.5,9:42,0.04197
250719 16:09:00,19.4,2025-7-19 16:09,0.5,9:42,0.0417
250719 16:09:00,19.3,2025-7-19 16:09,0.502,9:42,0.04204
250719 16:09:00,19.4,2025-7-19 16:09,0.501,9:42,0.04182
250719 16:09:00,19.3,2025-7-19 16:09,0.501,9:42,0.04148
250719 16:09:00,19.4,2025-7-19 16:09,0.501,9:42,0.04125
250719 16:09:00,19.4,2025-7-19 16:09,0.501,9:42,0.0417
250719 16:10:00,19.4,2025-7-19 16:10,0.502,9:43,0.04119
250719 16:10:00,19.4,2025-7-19 16:10,0.502,9:43,0.0413
250719 16:10:00,19.4,2025-7-19 16:10,0.502,9:43,0.04132
250719 16:10:00,19.4,2025-7-19 16:10,0.502,9:43,0.04139
250719 16:10:00,19.4,2025-7-19 16:10,0.501,9:43,0.04143
250719 16:10:00,19.3,2025-7-19 16:10,0.501,9:43,0.04108
250719 16:11:00,19.3,2025-7-19 16:11,0.502,9:43,0.04133
250719 16:11:00,19.4,2025-7-19 16:11,0.502,9:43,0.04113
250719 16:11:00,19.4,2025-7-19 16:11,0.501,9:43,0.04123
250719 16:11:00,19.3,2025-7-19 16:11,0.501,9:43,0.04124
250719 16:11:00,19.3,2025-7-19 16:11,0.502,9:43,0.04128
250719 16:11:00,19.3,2025-7-19 16:11,0.502,9:43,0.04151
250719 16:12:00,19.3,2025-7-19 16:12,0.501,9:43,0.04169
250719 16:12:00,19.3,2025-7-19 16:12,0.501,9:43,0.04115
250719 16:12:00,19.3,2025-7-19 16:12,0.501,9:43,0.04105
250719 16:12:00,19.3,2025-7-19 16:12,0.503,9:43,0.04137
250719 16:12:00,19.3,2025-7-19 16:12,0.502,9:43,0.04141
250719 16:12:00,19.3,2025-7-19 16:12,0.502,9:43,0.04107
250719 16:13:00,19.3,2025-7-19 16:13,0.501,9:43,0.04113
250719 16:13:00,19.3,2025-7-19 16:13,0.502,9:43,0.04103
250719 16:13:00,19.3,2025-7-19 16:13,0.501,9:43,0.04086
250719 16:13:00,19.3,2025-7-19 16:13,0.501,9:43,0.04109
250719 16:13:00,19.3,2025-7-19 16:13,0.502,9:43,0.04048
250719 16:13:00,19.3,2025-7-19 16:13,0.502,9:43,0.04068
250719 16:14:00,19.3,2025-7-19 16:14,0.503,9:43,0.04054
250719 16:14:00,19.3,2025-7-19 16:14,0.502,9:43,0.04021
250719 16:14:00,19.3,2025-7-19 16:14,0.503,9:43,0.0403
250719 16:14:00,19.3,2025-7-19 16:14,0.501,9:43,0.04009
250719 16:14:00,19.3,2025-7-19 16:14,0.503,9:43,0.04063
250719 16:14:00,19.3,2025-7-19 16:14,0.503,9:43,0.0405
250719 16:15:00,19.3,2025-7-19 16:15,0.502,9:43,0.04056
250719 16:15:00,19.3,2025-7-19 16:15,0.502,9:43,0.04034
250719 16:15:00,19.3,2025-7-19 16:15,0.503,9:43,0.04027
250719 16:15:00,19.2,2025-7-19 16:15,0.503,9:43,0.04033
250719 16:15:00,19.3,2025-7-19 16:15,0.502,9:43,0.04013
250719 16:15:00,19.3,2025-7-19 16:15,0.502,9:43,0.0403
250719 16:16:00,19.3,2025-7-19 16:16,0.503,9:43,0.03991
250719 16:16:00,19.3,2025-7-19 16:16,0.503,9:43,0.03984
250719 16:16:00,19.3,2025-7-19 16:16,0.501,9:43,0.04009
250719 16:16:00,19.3,2025-7-19 16:16,0.502,9:43,0.04016
250719 16:16:00,19.3,2025-7-19 16:16,0.503,9:43,0.04002
250719 16:16:00,19.3,2025-7-19 16:16,0.502,9:43,0.03968
250719 16:17:00,19.2,2025-7-19 16:17,0.503,9:43,0.04029
250719 16:17:00,19.3,2025-7-19 16:17,0.502,9:43,0.04001
250719 16:17:00,19.2,2025-7-19 16:17,0.502,9:43,0.0398
250719 16:17:00,19.3,2025-7-19 16:17,0.502,9:43,0.04016
250719 16:17:00,19.3,2025-7-19 16:17,0.502,9:43,0.04005
250719 16:17:00,19.3,2025-7-19 16:17,0.503,9:43,0.04009
250719 16:18:00,19.3,2025-7-19 16:18,0.503,9:43,0.04004
250719 16:18:00,19.2,2025-7-19 16:18,0.502,9:43,0.03952
250719 16:18:00,19.3,2025-7-19 16:18,0.502,9:43,0.0396
250719 16:18:00,19.3,2025-7-19 16:18,0.502,9:43,0.03991
250719 16:18:00,19.3,2025-7-19 16:18,0.502,9:43,0.03966
250719 16:18:00,19.3,2025-7-19 16:18,0.503,9:43,0.03979
250719 16:19:00,19.2,2025-7-19 16:19,0.502,9:43,0.03991
250719 16:19:00,19.3,2025-7-19 16:19,0.503,9:43,0.04016
250719 16:19:00,19.2,2025-7-19 16:19,0.504,9:43,0.03993
250719 16:19:00,19.2,2025-7-19 16:19,0.502,9:43,0.03968
250719 16:19:00,19.3,2025-7-19 16:19,0.503,9:43,0.03969
250719 16:19:00,19.3,2025-7-19 16:19,0.503,9:43,0.03983
250719 16:20:00,19.3,2025-7-19 16:20,0.503,9:44,0.03978
250719 16:20:00,19.3,2025-7-19 16:20,0.504,9:44,0.03978
250719 16:20:00,19.2,2025-7-19 16:20,0.503,9:44,0.03973
250719 16:20:00,19.3,2025-7-19 16:20,0.502,9:44,0.03923
250719 16:20:00,19.2,2025-7-19 16:20,0.504,9:44,0.0397
250719 16:20:00,19.3,2025-7-19 16:20,0.502,9:44,0.03977
250719 16:21:00,19.2,2025-7-19 16:21,0.502,9:44,0.03963
250719 16:21:00,19.3,2025-7-19 16:21,0.503,9:44,0.03937
250719 16:21:00,19.2,2025-7-19 16:21,0.502,9:44,0.0396
250719 16:21:00,19.2,2025-7-19 16:21,0.504,9:44,0.03927
250719 16:21:00,19.2,2025-7-19 16:21,0.504,9:44,0.03968
250719 16:21:00,19.2,2025-7-19 16:21,0.504,9:44,0.03952
250719 16:22:00,19.2,2025-7-19 16:22,0.503,9:44,0.03934
250719 16:22:00,19.2,2025-7-19 16:22,0.504,9:44,0.03896
250719 16:22:00,19.3,2025-7-19 16:22,0.503,9:44,0.03896
250719 16:22:00,19.2,2025-7-19 16:22,0.504,9:44,0.03919
250719 16:22:00,19.2,2025-7-19 16:22,0.505,9:44,0.0389
250719 16:22:00,19.2,2025-7-19 16:22,0.504,9:44,0.03873
250719 16:23:00,19.2,2025-7-19 16:23,0.504,9:44,0.03899
250719 16:23:00,19.2,2025-7-19 16:23,0.503,9:44,0.03875
250719 16:23:00,19.2,2025-7-19 16:23,0.505,9:44,0.03882
250719 16:23:00,19.2,2025-7-19 16:23,0.503,9:44,0.03915
250719 16:23:00,19.2,2025-7-19 16:23,0.504,9:44,0.03942
250719 16:23:00,19.2,2025-7-19 16:23,0.503,9:44,0.03903
250719 16:24:00,19.2,2025-7-19 16:24,0.503,9:44,0.03929
250719 16:24:00,19.2,2025-7-19 16:24,0.503,9:44,0.03909
250719 16:24:00,19.2,2025-7-19 16:24,0.504,9:44,0.03886
250719 16:24:00,19.2,2025-7-19 16:24,0.504,9:44,0.03919
250719 16:24:00,19.2,2025-7-19 16:24,0.504,9:44,0.0391
250719 16:24:00,19.2,2025-7-19 16:24,0.504,9:44,0.03893
250719 16:25:00,19.2,2025-7-19 16:25,0.505,9:44,0.03924
250719 16:25:00,19.2,2025-7-19 16:25,0.504,9:44,0.03913
250719 16:25:00,19.2,2025-7-19 16:25,0.505,9:44,0.03862
250719 16:25:00,19.2,2025-7-19 16:25,0.504,9:44,0.03914
250719 16:25:00,19.2,2025-7-19 16:25,0.505,9:44,0.03901
250719 16:25:00,19.2,2025-7-19 16:25,0.504,9:44,0.0388
250719 16:26:00,19.2,2025-7-19 16:26,0.503,9:44,0.03889
250719 16:26:00,19.2,2025-7-19 16:26,0.505,9:44,0.03884
250719 16:26:00,19.2,2025-7-19 16:26,0.504,9:44,0.03875
250719 16:26:00,19.1,2025-7-19 16:26,0.504,9:44,0.03893
250719 16:26:00,19.2,2025-7-19 16:26,0.506,9:44,0.03852
250719 16:26:00,19.2,2025-7-19 16:26,0.503,9:44,0.03852
250719 16:27:00,19.2,2025-7-19 16:27,0.505,9:44,0.0387
250719 16:27:00,19.2,2025-7-19 16:27,0.504,9:44,0.03871
250719 16:27:00,19.1,2025-7-19 16:27,0.505,9:44,0.03883
250719 16:27:00,19.2,2025-7-19 16:27,0.505,9:44,0.03874
250719 16:27:00,19.1,2025-7-19 16:27,0.506,9:44,0.0388
250719 16:27:00,19.2,2025-7-19 16:27,0.504,9:44,0.03882
